Time,Signal
0.17001700170017,0.4773967817594179
0.172017201720172,0.4822504281195571
0.17401740174017402,0.4870782109201779
0.17601760176017603,0.49187988100879976
0.178017801780178,0.49665519095869815
0.18001800180018002,0.501403895085154
0.18201820182018202,0.5061257494615865
0.18401840184018403,0.5108205119355637
0.186018601860186,0.5154879421446944
0.18801880188018802,0.520127801532396
0.19001900190019003,0.5247398533635435
0.192019201920192,0.5293238627399897
0.19401940194019401,0.5338795966159633
0.19601960196019602,0.5384068238133412
0.19801980198019803,0.5429053150367916
0.2000200020002,0.5473748428887919
0.20202020202020202,0.5518151818845133
0.20402040204020402,0.5562261084665802
0.20602060206020603,0.560607401019695
0.208020802080208,0.5649588398851317
0.21002100210021002,0.5692802073750958
0.21202120212021203,0.5735712877869517
0.21402140214021403,0.5778318674173135
0.21602160216021601,0.5820617345760004
0.21802180218021802,0.5862606795998537
0.22002200220022003,0.5904284948664188
0.22202220222022204,0.5945649748074859
0.22402240224022402,0.5986699159224904
0.22602260226022602,0.6027431167917752
0.22802280228022803,0.6067843780897092
0.23002300230023,0.6107935025976645
0.23202320232023202,0.6147702952168482
0.23402340234023403,0.6187145629809933
0.23602360236023603,0.6226261150689009
0.23802380238023801,0.6265047628168394
0.24002400240024002,0.6303503197307938
0.24202420242024203,0.6341626014985705
0.24402440244024404,0.6379414260017514
0.24602460246024602,0.6416866133274994
0.24802480248024802,0.645397985780213
0.25002500250025,0.6490753678930318
0.252025202520252,0.652718586439189
0.254025402540254,0.65632747044321
0.256025602560256,0.6599018511919611
0.25802580258025803,0.6634415622455418
0.26002600260026004,0.6669464394480228
0.26202620262026205,0.6704163209380276
0.264026402640264,0.6738510471591608
0.266026602660266,0.6772504608702771
0.268026802680268,0.6806144071555911
0.27002700270027,0.6839427334346333
0.27202720272027203,0.6872352894720442
0.27402740274027404,0.6904919273872077
0.27602760276027605,0.6937125016637273
0.27802780278027805,0.6968968691587382
0.28002800280028,0.7000448891120602
0.282028202820282,0.7031564231551879
0.284028402840284,0.7062313353201152
0.28602860286028603,0.7092694920480012
0.28802880288028804,0.7122707621976682
0.29002900290029004,0.7152350170539371
0.29202920292029205,0.7181621303357952
0.294029402940294,0.7210519782044025
0.296029602960296,0.7239044392709271
0.298029802980298,0.7267193946042158
0.3000300030003,0.7294967277382983
0.30203020302030203,0.7322363246797219
0.30403040304030404,0.7349380739147184
0.30603060306030605,0.7376018664162021
0.30803080308030806,0.7402275956505974
0.31003100310031,0.7428151575844996
0.312031203120312,0.7453644506911621
0.314031403140314,0.7478753759568135
0.31603160316031603,0.7503478368868057
0.31803180318031804,0.752781739511588
0.32003200320032005,0.7551769923925101
0.32203220322032206,0.7575335066274522
0.324032403240324,0.7598511958562838
0.326032603260326,0.7621299762661481
0.328032803280328,0.7643697665965713
0.33003300330033003,0.7665704881444024
0.33203320332033204,0.7687320647685743
0.33403340334033405,0.7708544228946929
0.33603360336033605,0.7729374915194505
0.33803380338033806,0.7749812022148634
0.34003400340034,0.7769854891323364
0.342034203420342,0.7789502890065484
0.344034403440344,0.7808755411591639
0.34603460346034604,0.7827611875023679
0.34803480348034804,0.7846071725422246
0.35003500350035005,0.7864134433818583
0.35203520352035206,0.7881799497244576
0.354035403540354,0.789906643876104
0.356035603560356,0.7915934807484211
0.358035803580358,0.7932404178610466
0.36003600360036003,0.794847415343928
0.36203620362036204,0.7964144359394383
0.36403640364036405,0.7979414450043156
0.36603660366036606,0.7994284105114234
0.36803680368036806,0.8008753030513313
0.37003700370037,0.8022820958337215
0.372037203720372,0.803648764688612
0.37403740374037403,0.8049752880674037
0.37603760376037604,0.8062616470437484
0.37803780378037805,0.8075078253142384
0.38003800380038005,0.8087138091989159
0.38203820382038206,0.8098795876416053
0.384038403840384,0.8110051522100656
0.386038603860386,0.8120904970959641
0.38803880388038803,0.8131356191146709
0.39003900390039004,0.8141405177048754
0.39203920392039204,0.8151051949280231
0.39403940394039405,0.8160296554675738
0.39603960396039606,0.8169139066280815
0.39803980398039807,0.8177579583340937
0.4000400040004,0.8185618231288754
0.402040204020402,0.8193255161729516
0.40404040404040403,0.8200490552424715
0.40604060406040604,0.8207324607273968
0.40804080408040805,0.8213757556295085
0.41004100410041006,0.8219789655602381
0.41204120412041206,0.8225421187383188
0.41404140414041407,0.8230652459872613
0.416041604160416,0.8235483807326491
0.41804180418041803,0.8239915589992582
0.42004200420042004,0.8243948194079993
0.42204220422042205,0.8247582031726819
0.42404240424042405,0.8250817540966029
0.42604260426042606,0.8253655185689578
0.42804280428042807,0.8256095455610742
0.43004300430043,0.8258138866224727
0.43204320432043203,0.8259785958767478
0.43404340434043404,0.8261037300172756
0.43604360436043604,0.8261893483027455
0.43804380438043805,0.8262355125525174
0.44004400440044006,0.8262422871418029
0.44204420442044207,0.8262097389966729
0.4440444044404441,0.8261379375888922
0.446044604460446,0.8260269549305774
0.44804480448044803,0.8258768655686847
0.45004500450045004,0.8256877465793228
0.45204520452045205,0.8254596775618932
0.45404540454045406,0.8251927406330595
0.45604560456045606,0.8248870204205433
0.45804580458045807,0.8245426040567494
0.46004600460046,0.8241595811722212
0.46204620462046203,0.8237380438889228
0.46404640464046404,0.8232780868133533
0.46604660466046605,0.8227798070294917
0.46804680468046805,0.8222433040915698
0.47004700470047006,0.8216686800166801
0.47204720472047207,0.8210560392772127
0.4740474047404741,0.8204054887931264
0.47604760476047603,0.8197171379240507
0.47804780478047804,0.8189910984612239
0.48004800480048004,0.8182274846192623
0.48204820482048205,0.817426413027766
0.48404840484048406,0.8165880027227582
0.48604860486048607,0.8157123751379621
0.4880488048804881,0.8147996540959108
0.49004900490049,0.8138499657988978
0.49204920492049203,0.8128634388197625
0.49404940494049404,0.811840204092514
0.49604960496049605,0.8107803949027947
0.49804980498049806,0.8096841468781816
0.5000500050005,0.8085515979783293
0.502050205020502,0.8073828884849523
0.504050405040504,0.8061781609916493
0.506050605060506,0.8049375603935693
0.508050805080508,0.8036612338769206
0.51005100510051,0.8023493309083225
0.512051205120512,0.8010020032240028
0.5140514051405141,0.7996194048188382
0.5160516051605161,0.7982016919352413
0.5180518051805181,0.796749023051894
0.5200520052005201,0.795261558872328
0.5220522052205221,0.7937394623133526
0.5240524052405241,0.7921828984933323
0.5260526052605261,0.7905920347203125
0.528052805280528,0.788967040479997
0.53005300530053,0.7873080874235748
0.532053205320532,0.7856153493554007
0.534053405340534,0.7838890022205269
0.536053605360536,0.7821292240920901
0.538053805380538,0.7803361951585501
0.54005400540054,0.7785100977107883
0.5420542054205421,0.776651116129057
0.5440544054405441,0.7747594368697898
0.5460546054605461,0.7728352484522684
0.5480548054805481,0.770878741445148
0.5500550055005501,0.7688901084528434
0.5520552055205521,0.7668695441017754
0.5540554055405541,0.7648172450264779
0.5560556055605561,0.7627334098555691
0.558055805580558,0.7606182391975859
0.56005600560056,0.7584719356266806
0.562056205620562,0.7562947036681872
0.564056405640564,0.7540867497840503
0.566056605660566,0.7518482823581233
0.568056805680568,0.7495795116813346
0.57005700570057,0.747280649936723
0.5720572057205721,0.7449519111843442
0.5740574057405741,0.742593511346048
0.5760576057605761,0.7402056681901285
0.5780578057805781,0.7377886013158473
0.5800580058005801,0.7353425321378322
0.5820582058205821,0.7328676838703506
0.5840584058405841,0.73036428151146
0.5860586058605861,0.7278325518270364
0.588058805880588,0.7252727233346817
0.59005900590059,0.7226850262875093
0.592059205920592,0.720069692657815
0.594059405940594,0.7174269561206248
0.596059605960596,0.7147570520371298
0.598059805980598,0.7120602174380043
0.6000600060006,0.7093366910066085
0.6020602060206021,0.7065867130620795
0.6040604060406041,0.7038105255423098
0.6060606060606061,0.7010083719868129
0.6080608060806081,0.6981804975194826
0.6100610061006101,0.6953271488312398
0.6120612061206121,0.6924485741625745
0.6140614061406141,0.6895450232859811
0.6160616061606161,0.6866167474882864
0.618061806180618,0.6836639995528772
0.62006200620062,0.6806870337418222
0.622062206220622,0.6776861057778942
0.624062406240624,0.6746614728264917
0.626062606260626,0.6716133934774597
0.628062806280628,0.6685421277268164
0.6300630063006301,0.6654479369583793
0.6320632063206321,0.6623310839252986
0.6340634063406341,0.659191832731496
0.6360636063606361,0.6560304488130101
0.6380638063806381,0.6528471989192511
0.6400640064006401,0.6496423510941643
0.6420642064206421,0.6464161746573055
0.6440644064406441,0.6431689401848286
0.6460646064606461,0.6399009194903864
0.648064806480648,0.6366123856059469
0.65006500650065,0.6333036127625244
0.652065206520652,0.6299748763708313
0.654065406540654,0.6266264530018446
0.656065606560656,0.6232586203672958
0.658065806580658,0.6198716573000811
0.6600660066006601,0.6164658437345942
0.6620662066206621,0.6130414606869843
0.6640664066406641,0.6095987902353377
0.6660666066606661,0.6061381154997888
0.6680668066806681,0.6026597206225577
0.6700670067006701,0.5991638907479173
0.6720672067206721,0.5956509120020924
0.6740674067406741,0.5921210714730903
0.6760676067606761,0.5885746571904652
0.678067806780678,0.5850119581050187
0.68006800680068,0.5814332640684338
0.682068206820682,0.5778388658128518
0.684068406840684,0.5742290549303835
0.686068606860686,0.5706041238525631
0.688068806880688,0.5669643658297456
0.6900690069006901,0.5633100749104445
0.6920692069206921,0.559641545920617
0.6940694069406941,0.555959074442894
0.6960696069606961,0.5522629567957587
0.6980698069806981,0.5485534900126736
0.7000700070007001,0.5448309718211589
0.7020702070207021,0.5410957006218211
0.7040704070407041,0.5373479754673381
0.7060706070607061,0.5335880960413957
0.708070807080708,0.5298163626375822
0.71007100710071,0.5260330761382406
0.712071207120712,0.5222385379932802
0.714071407140714,0.5184330501989478
0.716071607160716,0.514616915276562
0.7180718071807181,0.5107904362512101
0.7200720072007201,0.5069539166304105
0.7220722072207221,0.5031076603827417
0.7240724072407241,0.4992519719164388
0.7260726072607261,0.4953871560579589
0.7280728072807281,0.491513518030519
0.7300730073007301,0.4876313634326038
0.7320732073207321,0.4837409982164492
0.7340734073407341,0.4798427286665002
0.7360736073607361,0.47593686137784497
0.738073807380738,0.4720237032346286
0.74007400740074,0.46810356138844433
0.742074207420742,0.46417674323670854
0.744074407440744,0.4602435564010159
0.746074607460746,0.45630430870547967
0.7480748074807481,0.4523593081550583
0.7500750075007501,0.448408862913867
0.7520752075207521,0.44445328128348005
0.7540754075407541,0.44049287168122153
0.7560756075607561,0.4365279426184487
0.7580758075807581,0.4325588026788276
0.7600760076007601,0.4285857604966033
0.7620762076207621,0.42460912473486556
0.7640764076407641,0.42062920406381377
0.7660766076607661,0.4166463071390192
0.768076807680768,0.4126607425796871
0.77007700770077,0.4086728189469214
0.772077207720772,0.4046828447219957
0.774077407740774,0.40069112828462355
0.7760776077607761,0.39669797789123984
0.7780778077807781,0.39270370165328744
0.7800780078007801,0.3887086075155142
0.7820782078207821,0.3847130032342805
0.7840784078407841,0.38071719635587964
0.7860786078607861,0.3767214941948713
0.7880788078807881,0.37272620381243116
0.7900790079007901,0.3687316319947159
0.7920792079207921,0.36473808523124807
0.7940794079407941,0.3607458696933201
0.7960796079607961,0.3567552912124191
0.7980798079807981,0.35276665525867457
0.8000800080008,0.34878026691933084
0.802080208020802,0.3447964308772451
0.804080408040804,0.34081545138941133
0.8060806080608061,0.3368376322655149
0.8080808080808081,0.33286327684651557
0.8100810081008101,0.32889268798326293
0.8120812081208121,0.3249261680151443
0.8140814081408141,0.3209640187487677
0.8160816081608161,0.31700654143668056
0.8180818081808181,0.31305403675612586
0.8200820082008201,0.3091068047878376
0.8220822082208221,0.3051651449948748
0.8240824082408241,0.3012293562015004
0.8260826082608261,0.2972997365721003
0.8280828082808281,0.2933765835901496
0.83008300830083,0.289460194037223
0.832083208320832,0.28555086397205415
0.834083408340834,0.28164888870964394
0.8360836083608361,0.27775456280041816
0.8380838083808381,0.2738681800094386
0.8400840084008401,0.2699900332956662
0.8420842084208421,0.26612041479127957
0.8440844084408441,0.26225961578104984
0.8460846084608461,0.258407926681773
0.8480848084808481,0.25456563702176105
0.8500850085008501,0.25073303542039366
0.8520852085208521,0.24691040956773164
0.8540854085408541,0.24309804620419495
0.8560856085608561,0.23929623110030246
0.8580858085808581,0.23550524903648107
0.86008600860086,0.23172538378294016
0.862086208620862,0.22795691807961493
0.8640864086408641,0.2242001336161813
0.8660866086608661,0.22045531101214277
0.8680868086808681,0.2167227297969863
0.8700870087008701,0.2130026683904171
0.8720872087208721,0.2092954040826685
0.8740874087408741,0.20560121301488515
0.8760876087608761,0.20192037015958952
0.8780878087808781,0.19825314930122445
0.8800880088008801,0.1945998230167807
0.8820882088208821,0.19096066265650136
0.8840884088408841,0.18733593832467577
0.8860886088608861,0.1837259188605152
0.8880888088808881,0.18013087181911575
0.89008900890089,0.17655106345251043
0.892089208920892,0.17298675869080615
0.8940894089408941,0.16943822112341855
0.8960896089608961,0.16590571298038936
0.8980898089808981,0.1623894951138039
0.9000900090009001,0.15888982697930015
0.9020902090209021,0.1554069666176724
0.9040904090409041,0.1519411706365742
0.9060906090609061,0.1484926941923166
0.9080908090809081,0.14506179097176897
0.9100910091009101,0.14164871317435612
0.9120912091209121,0.13825371149416343
0.9140914091409141,0.13487703510213722
0.9160916091609161,0.13151893162839728
0.9180918091809182,0.1281796471446487
0.92009200920092,0.1248594261467052
0.922092209220922,0.12155851153711661
0.9240924092409241,0.11827714460790806
0.9260926092609261,0.11501556502343135
0.9280928092809281,0.11177401080332083
0.9300930093009301,0.10855271830556945
0.9320932093209321,0.10535192220971623
0.9340934093409341,0.10217185550014751
0.9360936093609361,0.0990127494495161
0.9380938093809381,0.09587483360227689
0.9400940094009401,0.09275833575834402
0.9420942094209421,0.08966348195686114
0.9440944094409441,0.08659049646009986
0.9460946094609461,0.08353960173747654
0.9480948094809482,0.08051101844969222
0.95009500950095,0.0775049654329969
0.9520952095209521,0.07452165968358049
0.9540954095409541,0.07156131634208918
0.9560956095609561,0.06862414867826827
0.9580958095809581,0.06571036807573505
0.9600960096009601,0.06282018401688116
0.9620962096209621,0.05995380406790529
0.9640964096409641,0.05711143386397699
0.9660966096609661,0.05429327709453424
0.9680968096809681,0.05149953548871555
0.9700970097009701,0.04873040880092294
0.9720972097209721,0.04598609479652771
0.9740974097409741,0.04326678923770477
0.9760976097609761,0.04057268586941165
0.9780978097809782,0.03790397640550269
0.98009800980098,0.03526085051498418
0.9820982098209821,0.03264349580840942
0.9840984098409841,0.03005209782441709
0.9860986098609861,0.02748684001641144
0.9880988098809881,0.024947903739384603
0.9900990099009901,0.02243546823688536
0.9920992099209921,0.019949710628133333
0.9940994099409941,0.01749080589527796
0.9960996099609961,0.015058926870807121
0.9980998099809981,0.01265424422510042
1.000100010001,0.010276926454136026
1.0021002100210021,0.007927139867342836
1.004100410041004,0.005605048575606508
1.0061006100610062,0.0033108144794253835
1.008100810081008,0.0010445972572210582
1.0101010101010102,-0.0011934456462016074
1.012101210121012,-0.0034031590310360516
1.0141014101410142,-0.0055843899537035835
1.016101610161016,-0.007736987737927303
1.0181018101810182,-0.009860803985646704
1.02010201020102,-0.011955692587778177
1.0221022102210222,-0.014021509734817084
1.024102410241024,-0.016058113927278073
1.026102610261026,-0.01806536598598074
1.0281028102810281,-0.02004312906216943
1.03010301030103,-0.021991268647478024
1.0321032103210321,-0.023909652583727237
1.034103410341034,-0.025798151072564002
1.0361036103610362,-0.027656636684936342
1.038103810381038,-0.029484984370402256
1.0401040104010402,-0.03128307146627818
1.042104210421042,-0.03305077770661913
1.0441044104410442,-0.03478798523103499
1.046104610461046,-0.036494578593337934
1.0481048104810482,-0.03817044477002751
1.05010501050105,-0.03981547316860212
1.0521052105210522,-0.041429555635708715
1.054105410541054,-0.04301258646511652
1.056105610561056,-0.04456446240552869
1.0581058105810581,-0.04608508266821898
1.06010601060106,-0.0475743489344973
1.0621062106210621,-0.04903216536301136
1.064106410641064,-0.05045843859686683
1.0661066106610662,-0.05185307777058368
1.068106810681068,-0.053215994516873866
1.0701070107010702,-0.05454710297325127
1.072107210721072,-0.05584631978846233
1.0741074107410742,-0.05711356412874724
1.076107610761076,-0.05834875768392611
1.0781078107810782,-0.05955182467330522
1.08010801080108,-0.0607226918514151
1.0821082108210822,-0.06186128851356787
1.0841084108410841,-0.06296754650123881
1.086108610861086,-0.06404140020727378
1.0881088108810881,-0.06508278658091515
1.09010901090109,-0.06609164513265664
1.0921092109210921,-0.0670679179389122
1.094109410941094,-0.06801154964651468
1.0961096109610962,-0.06892248747703122
1.098109810981098,-0.06980068123089966
1.1001100110011002,-0.07064608329138944
1.102110211021102,-0.0714586486283777
1.1041104110411042,-0.07223833480195219
1.106110611061106,-0.0729851019658253
1.1081108110811082,-0.07369891287057861
1.11011101110111,-0.07437973286671595
1.1121112111211122,-0.0750275299075448
1.1141114111411141,-0.07564227455186878
1.116111611161116,-0.0762239399665059
1.1181118111811181,-0.07677250192861995
1.12011201120112,-0.07728793882787122
1.1221122112211221,-0.07777023166838903
1.124112411241124,-0.07821936407055718
1.1261126112611262,-0.07863532227262016
1.128112811281128,-0.07901809513210545
1.1301130113011302,-0.0793676741270648
1.132113211321132,-0.07968405335713158
1.1341134113411342,-0.07996722954439484
1.136113611361136,-0.08021720203409388
1.1381138113811382,-0.08043397279512443
1.14011401140114,-0.08061754642036656
1.1421142114211422,-0.08076793012682737
1.1441144114411441,-0.0808851337556008
1.146114611461146,-0.08096916977164448
1.1481148114811481,-0.08102005326337114
1.15011501150115,-0.08103780194206345
1.1521152115211521,-0.08102243614109561
1.154115411541154,-0.08097397881498059
1.1561156115611562,-0.0808924555382301
1.158115811581158,-0.08077789450403072
1.1601160116011602,-0.08063032652274005
1.162116211621162,-0.08044978502019617
1.1641164116411642,-0.08023630603584742
1.166116611661166,-0.07998992822069595
1.1681168116811682,-0.07971069283506282
1.17011701170117,-0.07939864374616556
1.1721172117211722,-0.07905382742551725
1.1741174117411741,-0.07867629294614009
1.176117611761176,-0.078266091979599
1.1781178117811781,-0.07782327879285211
1.18011801180118,-0.07734791024491838
1.1821182118211822,-0.07684004578336567
1.184118411841184,-0.07629974744061574
1.1861186118611862,-0.07572707983006788
1.188118811881188,-0.07512211014204206
1.1901190119011902,-0.07448490813954056
1.192119211921192,-0.0738155461538299
1.1941194119411942,-0.07311409907984023
1.196119611961196,-0.07238064437138902
1.1981198119811982,-0.07161526203621893
1.2001200120012,-0.07081803463086123
1.2021202120212022,-0.06998904725531718
1.2041204120412041,-0.06912838754756234
1.206120612061206,-0.06823614567787029
1.2081208120812081,-0.06731241434295865
1.21012101210121,-0.06635728875996094
1.2121212121212122,-0.0653708666602133
1.214121412141214,-0.06435324828287226
1.2161216121612162,-0.06330453636834965
1.218121812181218,-0.062224836151576146
1.2201220122012202,-0.06111425535508341
1.222122212221222,-0.05997290418191625
1.2241224122412242,-0.05880089530836663
1.226122612261226,-0.057598343876531954
1.2281228122812282,-0.056365367486704065
1.2301230123012301,-0.05510208618958001
1.2321232123212322,-0.05380862247830054
1.2341234123412341,-0.05248510128031825
1.236123612361236,-0.05113164994909114
1.2381238123812381,-0.04974839825560584
1.24012401240124,-0.04833547837972829
1.2421242124212422,-0.046893024901386915
1.244124412441244,-0.045421174791582586
1.2461246124612462,-0.043920067403230845
1.248124812481248,-0.04238984446183525
1.2501250125012502,-0.04083065005599207
1.252125212521252,-0.03924263062772815
1.2541254125412542,-0.03762593496266964
1.256125612561256,-0.03598071418004878
1.2581258125812582,-0.034307121722539136
1.2601260126012601,-0.03260531334593175
1.2621262126212622,-0.030875447108640763
1.2641264126412641,-0.029117683361052138
1.266126612661266,-0.027332184734702558
1.2681268126812681,-0.025519116131300534
1.27012701270127,-0.023678644711585872
1.2721272127212722,-0.02181093988402305
1.274127412741274,-0.019916173293343387
1.2761276127612762,-0.017994518808917337
1.278127812781278,-0.01604615251297814
1.2801280128012802,-0.014071252688679148
1.282128212821282,-0.012069999808000054
1.2841284128412842,-0.010042576519492807
1.286128612861286,-0.007989167635874206
1.2881288128812882,-0.005909960121463165
1.2901290129012901,-0.0038051430794638907
1.2921292129212922,-0.0016749077390955103
1.2941294129412941,0.00048055255742929237
1.296129612961296,0.0026610423680790696
1.2981298129812981,0.004866364164326731
1.3001300130013,0.007096318344623764
1.3021302130213022,0.00935070324802334
1.304130413041304,0.011629315167950072
1.3061306130613062,0.01393194836611833
1.308130813081308,0.016258395086595656
1.3101310131013102,0.01860844557001229
1.312131213121312,0.02098188806791257
1.3141314131413142,0.023378508857255564
1.316131613161316,0.02579809225504781
1.3181318131813182,0.028240420633130148
1.3201320132013201,0.03070527443309279
1.3221322132213222,0.033192432181339826
1.3241324132413241,0.0357016705042853
1.326132613261326,0.038232764143690035
1.3281328132813282,0.04078548597213594
1.33013301330133,0.04335960700862962
1.3321332133213322,0.045954896434350356
1.334133413341334,0.04857112160852162
1.3361336133613362,0.051208048084421365
1.338133813381338,0.053865439625520595
1.3401340134013402,0.05654305822175365
1.342134213421342,0.059240664105915886
1.3441344134413442,0.061958015770191666
1.346134613461346,0.06469486998280727
1.3481348134813482,0.0674509818048108
1.3501350135013501,0.0702261046069762
1.3521352135213522,0.07301999008683191
1.3541354135413541,0.07583238828580985
1.356135613561356,0.07866304760651954
1.3581358135813582,0.08151171483013775
1.36013601360136,0.08437813513392167
1.3621362136213622,0.08726205210883597
1.364136413641364,0.09016320777729914
1.3661366136613662,0.09308134261104695
1.368136813681368,0.09601619554910301
1.3701370137013702,0.09896750401587417
1.372137213721372,0.10193500393934496
1.3741374137413742,0.1049184297693947
1.376137613761376,0.10791751449621345
1.3781378137813782,0.110931989668836
1.3801380138013801,0.1139615854137751
1.3821382138213822,0.11700603045376567
1.3841384138413841,0.12006505212661045
1.386138613861386,0.12313837640413128
1.3881388138813882,0.12622572791122166
1.39013901390139,0.12932682994499833
1.3921392139213922,0.13244140449405606
1.394139413941394,0.13556917225781695
1.3961396139613962,0.13870985266597935
1.398139813981398,0.14186316389806075
1.4001400140014002,0.14502882290303665
1.402140214021402,0.1482065454190703
1.4041404140414042,0.15139604599333678
1.4061406140614061,0.15459703800193425
1.4081408140814082,0.1578092336698893
1.4101410141014101,0.1610323440912419
1.4121412141214122,0.1642660792492281
1.4141414141414141,0.16751014803653486
1.416141614161416,0.17076425827564912
1.4181418141814182,0.17402811673928553
1.42014201420142,0.17730142917089087
1.4221422142214222,0.18058390030523708
1.424142414241424,0.18387523388908156
1.4261426142614262,0.187175132701916
1.428142814281428,0.19048329857677992
1.4301430143014302,0.19379943242115516
1.432143214321432,0.1971232342379312
1.4341434143414342,0.20045440314644059
1.4361436143614361,0.20379263740356357
1.4381438143814382,0.20713763442490596
1.4401440144014401,0.2104890908060365
1.4421442144214422,0.21384670234379677
1.4441444144414441,0.21721016405767024
1.446144614461446,0.22057917021121676
1.4481448144814482,0.22395341433356758
1.45014501450145,0.22733258924097893
1.4521452145214522,0.23071638705844644
1.454145414541454,0.23410449924137378
1.4561456145614562,0.23749661659729848
1.458145814581458,0.24089242930767113
1.4601460146014602,0.24429162694968726
1.462146214621462,0.2476938985181682
1.4641464146414642,0.25109893244749754
1.4661466146614661,0.2545064166335961
1.4681468146814682,0.25791603845595423
1.4701470147014701,0.26132748479969836
1.4721472147214723,0.2647404420777111
1.4741474147414741,0.268154596252786
1.476147614761476,0.27156963285982894
1.4781478147814782,0.27498523702809097
1.48014801480148,0.27840109350344844
1.4821482148214822,0.2818168866707094
1.484148414841484,0.285232300575964
1.4861486148614862,0.28864701894895944
1.488148814881488,0.2920607252255112
1.4901490149014902,0.2954731025699469
1.492149214921492,0.2988838338975693
1.4941494149414942,0.3022926018971591
1.4961496149614961,0.3056990890534896
1.4981498149814982,0.30910297766987876
1.5001500150015001,0.3125039498907511
1.5021502150215023,0.3159016877242322
1.5041504150415042,0.3192958730647512
1.506150615061506,0.322686187715673
1.5081508150815082,0.32607231341193477
1.51015101510151,0.32945393184270816
1.5121512151215122,0.33283072467406527
1.514151415141514,0.3362023735716651
1.5161516151615162,0.3395685602234416
1.518151815181518,0.34292896636230885
1.5201520152015202,0.34628327378886464
1.522152215221522,0.34963116439410835
1.5241524152415242,0.3529723201821543
1.5261526152615261,0.35630642329295614
1.5281528152815282,0.3596331560250233
1.5301530153015301,0.3629522008581433
1.5321532153215323,0.3662632404761022
1.5341534153415342,0.3695659577893929
1.536153615361536,0.37286003595793044
1.5381538153815382,0.3761451584137517
1.54015401540154,0.379421008883706
1.5421542154215422,0.3826872714121457
1.544154415441544,0.38594363038359136
1.5461546154615462,0.3891897705453982
1.548154815481548,0.39242537703039476
1.5501550155015502,0.3956501353795146
1.5521552155215521,0.3988637315644091
1.5541554155415542,0.4020658520100346
1.5561556155615561,0.40525618361722904
1.5581558155815582,0.4084344137852553
1.5601560156015601,0.411600230434332
1.5621562156215623,0.4147533220281272
1.5641564156415642,0.41789337759623724
1.5661566156615663,0.42102008675662494
1.5681568156815682,0.42413313973804057
